Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,code saison,code avion,Livraison,Approche emballage ,Préparation,DQR,Score unique EF,Changement climatique,Appauvrissement de la couche d'ozone,Rayonnements ionisants,Formation photochimique d'ozone,Particules fines,Effets toxicologiques sur la santé humaine : substances non-cancérogènes,Effets toxicologiques sur la santé humaine : substances cancérogènes,Acidification terrestre et eaux douces,Eutrophisation eaux douces,Eutrophisation marine,Eutrophisation terrestre,Écotoxicité pour écosystèmes aquatiques d'eau douce,Utilisation du sol,Épuisement des ressources eau,Épuisement des ressources énergétiques,Épuisement des ressources minéraux,Changement climatique - émissions biogéniques,Changement climatique - émissions fossiles,Changement climatique - émissions liées au changement d'affectation des sols,Sous-sous-groupe d'aliment,Energie (kcal/100 g),Protéines (g/100 g),Glucides (g/100 g),Lipides (g/100 g),Fibres alimentaires (g/100 g)
13036,"fruits, légumes, légumineuses et oléagineux",fruits,"Pastèque, pulpe, crue",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,2.87,0.0751,0.68,2.4e-08,0.0695,0.00247,3.63e-08,1.68e-08,8.19e-10,0.003,0.000155,0.00341,0.00958,5.74,32.5,1.07,9.8,3.96e-06,0.0767,0.603,0.000447,fruits crus,38.9,0.69,8.33,,0.5
13730,"fruits, légumes, légumineuses et oléagineux",fruits,"Pêche au sirop léger, appertisée, égouttée",2,0,Ambiant (long),PACK AGB,Pas de préparation,2.84,0.272,1.38,3.26e-08,1.58,0.00472,8.3e-08,2.74e-08,5.68e-09,0.00533,0.000369,0.0106,0.0152,33.4,167.0,8.04,46.1,7.01e-06,0.185,1.2,-0.00935,fruits appertisés,,0.5,13.8,,1.5
13731,"fruits, légumes, légumineuses et oléagineux",fruits,"Pêche au sirop léger, appertisée, non égouttée",2,0,Ambiant (long),PACK AGB,Pas de préparation,2.84,0.153,0.774,1.83e-08,0.887,0.00264,4.65e-08,1.54e-08,3.19e-09,0.00299,0.000207,0.00592,0.00855,18.7,93.7,4.52,25.9,3.93e-06,0.104,0.676,-0.00524,fruits appertisés,,0.31,14.1,0.04,0.92
13043,"fruits, légumes, légumineuses et oléagineux",fruits,"Pêche, pulpe et peau, crue",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,2.36,0.141,0.591,2.25e-08,0.0661,0.00211,2.78e-08,1.79e-08,7.13e-10,0.00203,0.000101,0.00946,0.00675,24.9,157.0,7.71,7.16,3.4e-06,0.0778,0.524,-0.0109,fruits crus,,1.08,9.0,0.33,1.6
13118,"fruits, légumes, légumineuses et oléagineux",fruits,"Pêche, sèche",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,3.1,1.54,3.66,1.12e-07,10.6,0.0125,1.79e-07,1.48e-07,6.05e-09,0.016,0.000953,0.0813,0.0431,205.0,1370.0,67.7,255.0,3.43e-05,0.081,3.67,-0.093,fruits séchés,,5.0,68.9,1.0,14.3
13735,"fruits, légumes, légumineuses et oléagineux",fruits,"Poire au sirop léger, appertisée, non égouttée",2,0,Ambiant (long),PACK AGB,Pas de préparation,2.88,0.0963,0.595,1.83e-08,0.873,0.00233,4.37e-08,8.93e-09,3.02e-09,0.00279,0.000162,0.000859,0.0082,5.89,14.2,0.957,24.8,3.31e-06,0.019,0.585,-0.00897,fruits appertisés,,0.3,14.5,0.12,1.23
13037,"fruits, légumes, légumineuses et oléagineux",fruits,"Poire, pulpe et peau, crue",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,2.69,0.0493,0.387,2.1e-08,0.0403,0.00171,2.73e-08,7.26e-09,4.47e-10,0.00244,4.8e-05,0.000806,0.00934,6.09,16.9,1.42,5.2,2.26e-06,0.034,0.371,-0.0175,fruits crus,,0.49,10.9,0.27,2.9
13107,"fruits, légumes, légumineuses et oléagineux",fruits,"Poire, pulpe, crue",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,2.69,0.0493,0.387,2.1e-08,0.0403,0.00171,2.73e-08,7.26e-09,4.47e-10,0.00244,4.8e-05,0.000806,0.00934,6.09,16.9,1.42,5.2,2.26e-06,0.034,0.371,-0.0175,fruits crus,,0.3,10.4,0.1,2.47
13179,"fruits, légumes, légumineuses et oléagineux",fruits,"Pomelo (dit Pamplemousse) jaune, pulpe, cru",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,3.73,0.28,0.926,3.27e-08,0.068,0.00547,5.51e-08,3.4e-08,5.88e-10,0.00829,0.000159,0.00313,0.0279,81.2,33.5,21.3,10.5,6.9e-06,0.129,0.811,-0.0145,fruits crus,,0.69,7.31,0.1,1.1
13180,"fruits, légumes, légumineuses et oléagineux",fruits,"Pomelo (dit Pamplemousse) rose, pulpe, cru",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,3.73,0.28,0.926,3.27e-08,0.068,0.00547,5.51e-08,3.4e-08,5.88e-10,0.00829,0.000159,0.00313,0.0279,81.2,33.5,21.3,10.5,6.9e-06,0.129,0.811,-0.0145,fruits crus,,0.77,6.2,0.14,1.6
13040,"fruits, légumes, légumineuses et oléagineux",fruits,"Pomelo (dit Pamplemousse), pulpe, cru",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,3.73,0.28,0.926,3.27e-08,0.068,0.00547,5.51e-08,3.4e-08,5.88e-10,0.00829,0.000159,0.00313,0.0279,81.2,33.5,21.3,10.5,6.9e-06,0.129,0.811,-0.0145,fruits crus,39.8,,8.02,,0.8
13085,"fruits, légumes, légumineuses et oléagineux",fruits,"Pomme Canada, pulpe, crue",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,2.23,0.0439,0.408,2.52e-08,0.065,0.00164,2.38e-08,8.24e-09,3.87e-10,0.00174,4.61e-05,0.000739,0.00676,10.6,16.4,0.543,5.68,2.4e-06,0.0392,0.369,0.000211,fruits crus,,0.4,11.6,0.1,1.6
13620,"fruits, légumes, légumineuses et oléagineux",fruits,"Pomme Golden, pulpe et peau, crue",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,2.23,0.0439,0.408,2.52e-08,0.065,0.00164,2.38e-08,8.24e-09,3.87e-10,0.00174,4.61e-05,0.000739,0.00676,10.6,16.4,0.543,5.68,2.4e-06,0.0392,0.369,0.000211,fruits crus,57.1,,12.8,,1.4
13039,"fruits, légumes, légumineuses et oléagineux",fruits,"Pomme, pulpe et peau, crue",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,2.01,0.0439,0.408,2.52e-08,0.065,0.00164,2.38e-08,8.24e-09,3.87e-10,0.00174,4.61e-05,0.000739,0.00676,10.6,16.4,0.543,5.68,2.4e-06,0.0392,0.369,0.000211,fruits crus,,0.25,11.6,0.25,1.4
13176,"fruits, légumes, légumineuses et oléagineux",fruits,"Pomme, pulpe, bouillie/cuite à l'eau",2,0,Ambiant (moyen),PACK AGB,Cuisson à l'eau,2.27,0.132,1.44,1.98e-07,0.257,0.00436,6.15e-08,1.77e-08,9.8e-10,0.00459,0.000258,0.00164,0.0135,15.7,27.8,0.966,23.0,9.4e-06,0.116,1.32,0.00378,compotes et assimilés,,0.26,11.2,0.36,2.4
13050,"fruits, légumes, légumineuses et oléagineux",fruits,"Pomme, pulpe, crue",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,2.01,0.0439,0.408,2.52e-08,0.065,0.00164,2.38e-08,8.24e-09,3.87e-10,0.00174,4.61e-05,0.000739,0.00676,10.6,16.4,0.543,5.68,2.4e-06,0.0392,0.369,0.000211,fruits crus,,0.27,10.7,0.13,1.3
13175,"fruits, légumes, légumineuses et oléagineux",fruits,"Pomme, pulpe, rôtie/cuite au four",2,0,Ambiant (moyen),PACK AGB,Four,2.35,0.155,1.42,1.98e-07,0.689,0.00449,6.59e-08,2.12e-08,1.04e-09,0.00502,0.000285,0.00172,0.0141,16.2,28.2,0.985,31.5,1.26e-05,0.116,1.31,0.00381,compotes et assimilés,,,21.0,,3.0
13111,"fruits, légumes, légumineuses et oléagineux",fruits,"Pomme, sèche",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,2.82,0.369,1.64,8.07e-08,4.95,0.006,9.7e-08,3.57e-08,1.77e-09,0.00806,0.00032,0.00329,0.0257,42.2,73.1,2.66,120.0,1.3e-05,0.0467,1.59,0.00342,fruits séchés,,0.78,57.2,0.31,8.7
13041,"fruits, légumes, légumineuses et oléagineux",fruits,"Prune Reine-Claude, crue",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,3.23,0.272,1.04,3.25e-08,0.0889,0.00389,4.86e-08,3.73e-08,1.5e-09,0.00518,0.000375,0.00174,0.0181,95.5,1010.0,6.51,12.9,7.4e-06,0.077,0.966,0.000664,fruits crus,71.3,0.94,16.4,,1.7
13100,"fruits, légumes, légumineuses et oléagineux",fruits,"Prune, crue",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,3.02,0.27,1.03,3.21e-08,0.0502,0.00386,4.82e-08,3.7e-08,1.49e-09,0.00513,0.000372,0.00173,0.018,95.5,1010.0,6.51,12.0,7.1e-06,0.077,0.957,0.000659,fruits crus,,0.66,9.92,0.29,1.5
13042,"fruits, légumes, légumineuses et oléagineux",fruits,"Pruneau, sec",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,3.09,1.02,3.11,6.98e-08,0.244,0.0118,1.43e-07,1.38e-07,5.62e-09,0.018,0.00145,0.00594,0.0614,375.0,4060.0,26.2,41.2,2.64e-05,0.0242,3.08,0.00474,fruits séchés,229.0,1.63,55.4,0.4,5.1
13153,"fruits, légumes, légumineuses et oléagineux",fruits,"Purée de fruits, tout type de fruits, type ""compote sans sucres ajoutés""",2,0,Glacé,PACK AGB,Pas de préparation,2.47,0.131,1.11,1.47e-07,0.666,0.00363,5.66e-08,1.73e-08,8.43e-10,0.0049,0.000208,0.00209,0.0154,10.9,24.6,1.18,27.7,8.21e-06,0.0352,1.08,-0.00536,compotes et assimilés,58.9,,13.4,,1.7
13044,"fruits, légumes, légumineuses et oléagineux",fruits,"Raisin blanc, à gros grain (type Italia ou Dattier), cru",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,2.7,0.0841,0.51,1.8e-08,0.0632,0.00218,2.82e-08,1.13e-08,2.43e-10,0.00241,8.85e-05,0.00137,0.00753,5.01,22.8,4.92,6.69,2.98e-06,0.0342,0.474,0.00199,fruits crus,73.4,0.75,16.6,,1.0
13045,"fruits, légumes, légumineuses et oléagineux",fruits,"Raisin noir, cru",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,2.7,0.0841,0.51,1.8e-08,0.0632,0.00218,2.82e-08,1.13e-08,2.43e-10,0.00241,8.85e-05,0.00137,0.00753,5.01,22.8,4.92,6.69,2.98e-06,0.0342,0.474,0.00199,fruits crus,,0.63,15.6,0.4,1.4
13112,"fruits, légumes, légumineuses et oléagineux",fruits,"Raisin, cru",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,2.7,0.0841,0.51,1.8e-08,0.0632,0.00218,2.82e-08,1.13e-08,2.43e-10,0.00241,8.85e-05,0.00137,0.00753,5.01,22.8,4.92,6.69,2.98e-06,0.0342,0.474,0.00199,fruits crus,,0.72,15.7,0.16,0.9
13046,"fruits, légumes, légumineuses et oléagineux",fruits,"Raisin, sec",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,3.18,0.272,1.23,1.94e-08,0.161,0.00479,6.71e-08,3.61e-08,6.43e-10,0.00643,0.000332,0.00448,0.0181,13.8,89.6,19.4,17.7,8.97e-06,0.0228,1.2,0.0099,fruits séchés,321.0,3.0,73.2,0.9,4.2
13047,"fruits, légumes, légumineuses et oléagineux",fruits,"Rhubarbe, tige, crue",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,3.48,0.071,0.702,3.01e-08,0.0362,0.00225,4.64e-08,3.02e-08,5.19e-10,0.00506,7.16e-05,0.005,0.0208,6.08,32.8,0.0643,6.51,2.95e-06,0.0765,0.625,0.000258,fruits crus,,0.78,1.47,0.23,2.47
13048,"fruits, légumes, légumineuses et oléagineux",fruits,"Rhubarbe, tige, cuite, sucrée",2,0,Ambiant (moyen),PACK AGB,Cuisson à l'eau,3.19,0.169,1.74,2.24e-07,0.277,0.00521,9.1e-08,4.29e-08,1.17e-09,0.0087,0.000289,0.00654,0.0302,10.1,47.8,0.44,26.5,1.11e-05,0.0387,1.7,0.00427,compotes et assimilés,,0.39,29.2,0.05,2.0
13134,"fruits, légumes, légumineuses et oléagineux",fruits,"Salade de fruits, crue",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,2.65,0.199,1.63,7.37e-08,0.127,0.00527,7.92e-08,3.46e-08,1.02e-09,0.0071,0.000333,0.00755,0.0228,28.6,100.0,5.48,20.7,9.11e-06,0.199,1.43,0.00488,fruits crus,,0.5,11.4,0.15,1.23
13126,"fruits, légumes, légumineuses et oléagineux",fruits,"Sureau, baie, crue",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,3.94,0.174,0.92,2.5e-08,0.0719,0.00429,1.85e-07,6.02e-08,1.13e-09,0.0249,0.000241,0.0103,0.109,22.0,99.3,0.165,8.61,4.55e-06,0.077,0.842,0.000619,fruits crus,,0.64,11.4,0.5,7.0
13080,"fruits, légumes, légumineuses et oléagineux",fruits,"Tamarin, fruit immature, pulpe, cru",2,0,Ambiant (moyen),PACK AGB,Pas de préparation,3.25,0.0801,0.528,3.08e-08,0.0175,0.00202,5.82e-08,5.62e-09,3.95e-10,0.00689,0.000111,0.00309,0.0296,15.6,97.8,1.21,5.04,1.7e-06,0.0764,0.451,0.000161,fruits crus,,2.65,57.4,0.6,5.1
15000,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Amande (avec peau),2,0,Ambiant (long),PACK PROXY,Pas de préparation,3.1,0.746,2.63,4.38e-08,0.136,0.018,3.8e-07,9.72e-08,3.99e-09,0.0571,0.000899,0.0268,0.24,266.0,378.0,30.9,25.3,1.32e-05,0.155,2.48,0.00146,-,,22.6,9.51,51.3,12.5
15042,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Amande, grillée, salée",2,0,Ambiant (long),PACK PROXY,Pas de préparation,3.1,0.746,2.63,4.38e-08,0.136,0.018,3.8e-07,9.72e-08,3.99e-09,0.0571,0.000899,0.0268,0.24,266.0,378.0,30.9,25.3,1.32e-05,0.155,2.48,0.00146,-,,24.1,8.72,53.9,10.9
15041,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Amande, mondée, émondée ou blanchie",2,0,Ambiant (long),PACK PROXY,Pas de préparation,3.1,0.746,2.63,4.38e-08,0.136,0.018,3.8e-07,9.72e-08,3.99e-09,0.0571,0.000899,0.0268,0.24,266.0,378.0,30.9,25.3,1.32e-05,0.155,2.48,0.00146,-,,25.8,8.76,52.5,9.9
20581,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Arachide, bouillie/cuite à l'eau, salée",2,0,Ambiant (long),PACK PROXY,Micro-onde ,3.46,0.642,4.2,5.19e-08,0.206,0.0109,4.48e-07,1.07e-07,1.3e-09,0.064,0.00123,0.0403,0.278,25.5,535.0,14.6,22.7,1.35e-05,0.153,2.14,1.9,-,,15.5,9.54,22.0,8.8
15202,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Beurre de cacahuète ou Pâte d'arachide,2,0,Ambiant (long),PACK PROXY,Pas de préparation,3.13,0.558,4.06,1.36e-07,1.11,0.0137,3.66e-07,8.41e-08,2.17e-09,0.0476,0.000932,0.027,0.191,40.9,318.0,9.27,53.2,1.16e-05,0.341,2.98,0.742,-,,25.4,16.1,52.5,5.0
15001,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Cacahuète ou Arachide,2,0,Ambiant (long),PACK PROXY,Pas de préparation,3.46,0.638,4.18,5.15e-08,0.137,0.0108,4.47e-07,1.06e-07,1.29e-09,0.0639,0.00123,0.0403,0.278,25.4,535.0,14.6,21.2,1.3e-05,0.153,2.13,1.9,-,,26.1,14.8,49.1,8.6
15037,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Cacahuète, grillée",2,0,Ambiant (long),PACK PROXY,Pas de préparation,3.46,0.638,4.18,5.15e-08,0.137,0.0108,4.47e-07,1.06e-07,1.29e-09,0.0639,0.00123,0.0403,0.278,25.4,535.0,14.6,21.2,1.3e-05,0.153,2.13,1.9,-,,24.8,18.2,47.7,7.4
15002,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Cacahuète, grillée, salée",2,0,Ambiant (long),PACK PROXY,Pas de préparation,3.46,0.638,4.18,5.15e-08,0.137,0.0108,4.47e-07,1.06e-07,1.29e-09,0.0639,0.00123,0.0403,0.278,25.4,535.0,14.6,21.2,1.3e-05,0.153,2.13,1.9,-,,26.2,15.0,50.0,8.04
15039,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Châtaigne ou Marron, appertisé",2,0,Ambiant (long),PACK PROXY,Pas de préparation,3.03,0.269,1.94,1.04e-07,1.0,0.00758,1.36e-07,2.43e-08,9.27e-10,0.0173,0.00025,0.00589,0.0643,22.3,228.0,3.19,40.4,1.55e-05,0.0152,1.92,0.000621,-,,2.31,28.8,1.4,4.0
15020,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Châtaigne, bouillie/cuite à l'eau",2,0,Ambiant (long),PACK PROXY,Pas de préparation,3.52,0.311,2.28,1.13e-07,0.325,0.00905,1.7e-07,3.22e-08,1.28e-09,0.0231,0.000336,0.00797,0.0889,27.9,330.0,4.56,29.3,2.19e-05,0.00777,2.27,0.00195,-,,2.36,23.0,1.38,4.5
15024,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Châtaigne, crue",2,0,Ambiant (long),PACK AGB,Pas de préparation,3.85,0.294,1.94,7.96e-08,0.267,0.00771,1.55e-07,2.91e-08,1.11e-09,0.0228,0.000286,0.00817,0.0931,23.9,363.0,4.92,23.6,2.2e-05,0.0327,1.91,0.000721,-,,2.13,36.5,2.23,7.45
15021,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Châtaigne, grillée",2,0,Ambiant (long),PACK PROXY,Pas de préparation,3.79,0.275,1.9,7.2e-08,0.242,0.00731,1.43e-07,2.65e-08,1.02e-09,0.0209,0.000271,0.00738,0.0843,21.6,327.0,4.54,24.0,2.02e-05,0.00182,1.9,0.000704,-,,3.74,47.9,2.2,5.1
15047,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Chia, graine, séchée",2,0,Ambiant (long),PACK PROXY,Pas de préparation,4.26,0.834,3.49,3.59e-08,0.247,0.0156,7.63e-07,3.55e-07,4.26e-09,0.106,0.003,0.0588,0.458,42.8,572.0,8.25,31.1,1.58e-05,0.281,3.21,0.00185,-,,19.5,7.72,30.7,34.4
15013,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Crème de marrons,2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.9,0.323,2.22,1.11e-07,1.51,0.00871,1.81e-07,2.16e-08,1.01e-09,0.0226,0.000315,0.00802,0.0861,25.1,204.0,3.4,53.9,1.55e-05,0.0201,2.2,0.000913,-,,1.51,55.0,0.67,1.3
15016,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Crème de marrons vanillée, appertisée",2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.91,0.292,2.01,1e-07,1.37,0.00786,1.63e-07,1.95e-08,9.14e-10,0.0204,0.000284,0.00724,0.0776,22.7,184.0,3.07,48.9,1.4e-05,0.0134,1.99,0.000828,-,,1.13,59.8,0.7,3.2
15028,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Cucurbitacées, graine",2,0,Ambiant (long),PACK PROXY,Pas de préparation,4.79,0.834,3.49,3.59e-08,0.247,0.0156,7.63e-07,3.55e-07,4.26e-09,0.106,0.003,0.0588,0.458,42.8,572.0,8.25,31.1,1.58e-05,0.281,3.21,0.00185,-,,35.6,4.71,49.1,6.0
9570,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Farine de châtaigne,2,0,Ambiant (long),PACK PROXY,Pas de préparation,3.09,0.359,2.39,9.7e-08,0.347,0.00968,1.93e-07,3.52e-08,1.36e-09,0.0277,0.000349,0.00991,0.113,29.7,433.0,5.87,30.0,2.64e-05,0.0267,2.36,0.00116,-,,6.1,70.4,3.43,12.6
15052,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Lin, brun, graine",2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.41,0.537,3.52,4e-08,0.254,0.0113,3.79e-07,1.56e-07,6.14e-09,0.0531,0.00151,0.039,0.227,39.0,628.0,2.23,29.0,1.29e-05,0.281,2.69,0.557,-,,21.3,3.56,42.2,26.9
15034,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Lin, graine",2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.41,0.537,3.52,4e-08,0.254,0.0113,3.79e-07,1.56e-07,6.14e-09,0.0531,0.00151,0.039,0.227,39.0,628.0,2.23,29.0,1.29e-05,0.281,2.69,0.557,-,,23.9,6.6,36.6,27.3
15032,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Luzerne, graine",2,0,Ambiant (long),PACK PROXY,Pas de préparation,4.26,0.834,3.49,3.59e-08,0.247,0.0156,7.63e-07,3.55e-07,4.26e-09,0.106,0.003,0.0588,0.458,42.8,572.0,8.25,31.1,1.58e-05,0.281,3.21,0.00185,-,,35.0,39.3,12.6,7.9
15029,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Luzerne, graine germée",2,0,Ambiant (long),PACK PROXY,Pas de préparation,4.79,0.834,3.49,3.59e-08,0.247,0.0156,7.63e-07,3.55e-07,4.26e-09,0.106,0.003,0.0588,0.458,42.8,572.0,8.25,31.1,1.58e-05,0.281,3.21,0.00185,-,,3.87,0.91,0.7,1.9
15048,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines (non salées) et fruits séchés,2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.15,0.569,2.62,4.11e-08,0.166,0.0148,2.91e-07,1.14e-07,3.43e-09,0.0425,0.000842,0.0293,0.183,89.8,380.0,20.7,23.9,1.35e-05,0.101,2.34,0.172,-,,9.78,32.2,26.3,6.36
15049,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines (non salées) et raisins secs,2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.35,0.569,2.62,4.11e-08,0.166,0.0148,2.91e-07,1.14e-07,3.43e-09,0.0425,0.000842,0.0293,0.183,89.8,380.0,20.7,23.9,1.35e-05,0.101,2.34,0.172,-,541.0,14.8,31.8,37.2,9.6
15018,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines salées et raisins secs,2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.35,0.569,2.62,4.11e-08,0.166,0.0148,2.91e-07,1.14e-07,3.43e-09,0.0425,0.000842,0.0293,0.183,89.8,380.0,20.7,23.9,1.35e-05,0.101,2.34,0.172,-,560.0,19.6,27.1,39.6,8.4
15004,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Noisette,2,0,Ambiant (long),PACK AGB,Pas de préparation,3.71,0.877,4.81,7.63e-08,0.21,0.0334,4.82e-07,3.23e-07,1.15e-08,0.0722,0.00138,0.0736,0.352,118.0,819.0,11.7,34.2,2.39e-05,0.18,4.63,0.00311,-,,17.0,7.16,56.9,11.6
15033,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Noisette grillée,2,0,Ambiant (long),PACK PROXY,Pas de préparation,3.7,0.889,5.01,7.68e-08,0.212,0.0338,4.86e-07,3.24e-07,1.15e-08,0.0726,0.0014,0.0737,0.352,118.0,819.0,11.8,37.1,2.43e-05,0.18,4.82,0.00317,-,,17.0,5.21,66.0,9.4
15050,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noisette grillée, salée",2,0,Ambiant (long),PACK PROXY,Pas de préparation,3.7,0.889,5.01,7.68e-08,0.212,0.0338,4.86e-07,3.24e-07,1.15e-08,0.0726,0.0014,0.0737,0.352,118.0,819.0,11.8,37.1,2.43e-05,0.18,4.82,0.00317,-,,15.8,7.67,61.2,9.43
15019,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix de cajou, grillée, salée",2,0,Ambiant (long),PACK PROXY,Pas de préparation,3.66,0.688,3.56,6.13e-08,0.139,0.0171,5.03e-07,1.25e-07,1.83e-09,0.0757,0.00138,0.0458,0.318,27.9,584.0,14.9,26.4,1.37e-05,0.153,2.64,0.771,-,,18.0,26.7,49.5,3.85
15014,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix de coco, amande immature, fraîche",2,0,Ambiant (long),PACK PROXY,Pas de préparation,4.31,0.424,2.42,2.58e-08,0.229,0.0121,2.22e-07,8.42e-08,7.66e-09,0.0285,0.000483,0.0227,0.11,103.0,182.0,12.4,24.0,1e-05,0.293,1.73,0.395,-,,3.93,6.22,33.5,9.0
15006,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix de coco, amande mûre, fraîche",2,0,Ambiant (long),PACK PROXY,Pas de préparation,3.93,0.424,2.42,2.58e-08,0.229,0.0121,2.22e-07,8.42e-08,7.66e-09,0.0285,0.000483,0.0227,0.11,103.0,182.0,12.4,24.0,1e-05,0.293,1.73,0.395,-,,3.93,6.22,33.5,9.0
15007,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix de coco, amande, sèche",2,0,Ambiant (long),PACK PROXY,Pas de préparation,3.93,0.424,2.42,2.58e-08,0.229,0.0121,2.22e-07,8.42e-08,7.66e-09,0.0285,0.000483,0.0227,0.11,103.0,182.0,12.4,24.0,1e-05,0.293,1.73,0.395,-,,7.8,8.55,66.3,14.0
15027,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Noix de macadamia,2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.73,0.534,3.66,1.4e-07,0.382,0.014,2.78e-07,5.17e-08,1.97e-09,0.0418,0.000543,0.0149,0.171,46.4,652.0,8.95,41.6,3.89e-05,0.153,3.5,0.00129,-,,9.33,5.22,75.8,8.6
15043,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix de macadamia, grillée, salée",2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.73,0.534,3.66,1.4e-07,0.382,0.014,2.78e-07,5.17e-08,1.97e-09,0.0418,0.000543,0.0149,0.171,46.4,652.0,8.95,41.6,3.89e-05,0.153,3.5,0.00129,-,,8.3,9.95,70.2,9.5
15026,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Noix de pécan,2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.73,0.534,3.66,1.4e-07,0.382,0.014,2.78e-07,5.17e-08,1.97e-09,0.0418,0.000543,0.0149,0.171,46.4,652.0,8.95,41.6,3.89e-05,0.153,3.5,0.00129,-,,11.3,5.43,72.6,8.33
15046,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix de pécan, salées",2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.73,0.534,3.66,1.4e-07,0.382,0.014,2.78e-07,5.17e-08,1.97e-09,0.0418,0.000543,0.0149,0.171,46.4,652.0,8.95,41.6,3.89e-05,0.153,3.5,0.00129,-,,12.0,5.0,73.0,3.0
